time,User%
2025-05-23 20:32:59,8.7
2025-05-23 20:33:00,11.6
2025-05-23 20:33:01,11.4
2025-05-23 20:33:02,73.7
2025-05-23 20:33:03,9.3
2025-05-23 20:33:04,10.0
2025-05-23 20:33:05,11.1
2025-05-23 20:33:06,20.5
2025-05-23 20:33:07,64.9
2025-05-23 20:33:08,10.4
2025-05-23 20:33:09,11.9
2025-05-23 20:33:10,9.8
2025-05-23 20:33:11,47.2
2025-05-23 20:33:12,30.9
2025-05-23 20:33:13,13.0
2025-05-23 20:33:14,8.9
2025-05-23 20:33:15,10.8
2025-05-23 20:33:16,79.2
2025-05-23 20:33:17,37.0
2025-05-23 20:33:18,9.0
2025-05-23 20:33:19,9.2
2025-05-23 20:33:20,10.3
2025-05-23 20:33:21,56.5
2025-05-23 20:33:22,9.5
2025-05-23 20:33:23,9.7
2025-05-23 20:33:24,11.4
2025-05-23 20:33:25,44.4
2025-05-23 20:33:26,14.8
2025-05-23 20:33:27,9.2
2025-05-23 20:33:28,11.9
2025-05-23 20:33:29,11.0
2025-05-23 20:33:30,90.7
2025-05-23 20:33:31,9.2
2025-05-23 20:33:32,10.6
2025-05-23 20:33:33,10.8
2025-05-23 20:33:34,11.7
2025-05-23 20:33:35,68.8
2025-05-23 20:33:36,10.8
2025-05-23 20:33:37,11.7
2025-05-23 20:33:38,9.0
2025-05-23 20:33:39,42.0
2025-05-23 20:33:40,47.8
2025-05-23 20:33:41,11.2
2025-05-23 20:33:42,9.7
2025-05-23 20:33:43,9.7
2025-05-23 20:33:44,64.2
2025-05-23 20:33:45,39.6
2025-05-23 20:33:46,10.0
2025-05-23 20:33:47,16.2
2025-05-23 20:33:48,10.8
2025-05-23 20:33:49,61.4
2025-05-23 20:33:50,10.8
2025-05-23 20:33:51,10.2
2025-05-23 20:33:52,12.0
2025-05-23 20:33:53,26.7
2025-05-23 20:33:54,78.4
2025-05-23 20:33:55,9.8
2025-05-23 20:33:56,11.8
2025-05-23 20:33:57,12.3
2025-05-23 20:33:58,31.4
2025-05-23 20:33:59,57.6
2025-05-23 20:34:00,11.9
2025-05-23 20:34:01,11.5
2025-05-23 20:34:02,9.7
2025-05-23 20:34:03,53.0
2025-05-23 20:34:04,34.4
2025-05-23 20:34:05,11.4
2025-05-23 20:34:06,8.2
2025-05-23 20:34:07,9.2
2025-05-23 20:34:08,50.8
2025-05-23 20:34:09,11.6
2025-05-23 20:34:10,8.7
2025-05-23 20:34:11,9.5
2025-05-23 20:34:12,42.6
2025-05-23 20:34:13,62.3
2025-05-23 20:34:14,10.1
2025-05-23 20:34:15,9.8
2025-05-23 20:34:16,9.8
2025-05-23 20:34:17,51.2
2025-05-23 20:34:18,23.5
2025-05-23 20:34:19,9.2
2025-05-23 20:34:20,11.3
2025-05-23 20:34:21,11.3
2025-05-23 20:34:22,72.5
2025-05-23 20:34:23,10.0
2025-05-23 20:34:24,11.5
2025-05-23 20:34:25,10.8
2025-05-23 20:34:26,27.1
2025-05-23 20:34:27,45.1
2025-05-23 20:34:28,11.8
2025-05-23 20:34:29,11.1
2025-05-23 20:34:30,9.2
2025-05-23 20:34:31,66.7
2025-05-23 20:34:32,18.2
2025-05-23 20:34:33,10.5
2025-05-23 20:34:34,9.1
2025-05-23 20:34:35,9.9
2025-05-23 20:34:36,76.1
2025-05-23 20:34:37,10.8
2025-05-23 20:34:38,16.9
2025-05-23 20:34:39,9.5
2025-05-23 20:34:40,33.4
2025-05-23 20:34:41,32.4
2025-05-23 20:34:42,8.4
2025-05-23 20:34:43,8.4
2025-05-23 20:34:44,11.3
2025-05-23 20:34:45,52.9
2025-05-23 20:34:46,8.7
2025-05-23 20:34:47,9.5
2025-05-23 20:34:48,11.9
2025-05-23 20:34:49,43.3
2025-05-23 20:34:50,43.9
2025-05-23 20:34:51,12.0
2025-05-23 20:34:52,11.6
2025-05-23 20:34:53,11.6
2025-05-23 20:34:54,66.6
2025-05-23 20:34:55,37.9
2025-05-23 20:34:56,11.7
2025-05-23 20:34:57,11.5
2025-05-23 20:34:58,9.5
2025-05-23 20:34:59,62.7
2025-05-23 20:35:00,13.4
2025-05-23 20:35:01,10.6
2025-05-23 20:35:02,9.7
2025-05-23 20:35:03,26.0
2025-05-23 20:35:04,36.3
2025-05-23 20:35:05,18.2
2025-05-23 20:35:06,9.8
2025-05-23 20:35:07,9.5
2025-05-23 20:35:08,63.7
2025-05-23 20:35:09,11.8
2025-05-23 20:35:10,9.2
2025-05-23 20:35:11,9.7
2025-05-23 20:35:12,28.1
2025-05-23 20:35:13,84.7
2025-05-23 20:35:14,9.5
2025-05-23 20:35:15,10.0
2025-05-23 20:35:16,11.4
2025-05-23 20:35:17,26.7
2025-05-23 20:35:19,31.5
2025-05-23 20:35:20,9.2
2025-05-23 20:35:21,10.8
2025-05-23 20:35:22,10.2
2025-05-23 20:35:23,54.2
2025-05-23 20:35:24,10.0
2025-05-23 20:35:25,10.6
2025-05-23 20:35:26,9.8
2025-05-23 20:35:27,40.4
2025-05-23 20:35:28,33.8
2025-05-23 20:35:29,12.3
2025-05-23 20:35:30,10.5
2025-05-23 20:35:31,8.7
2025-05-23 20:35:32,82.1
2025-05-23 20:35:33,11.9
2025-05-23 20:35:34,10.2
2025-05-23 20:35:35,9.2
2025-05-23 20:35:36,11.9
2025-05-23 20:35:37,83.6
2025-05-23 20:35:38,10.5
2025-05-23 20:35:39,10.0
2025-05-23 20:35:40,9.5
2025-05-23 20:35:41,27.4
2025-05-23 20:35:42,42.1
2025-05-23 20:35:43,9.2
2025-05-23 20:35:44,9.3
2025-05-23 20:35:45,13.0
2025-05-23 20:35:46,62.4
2025-05-23 20:35:47,9.7
2025-05-23 20:35:48,10.1
2025-05-23 20:35:49,10.8
2025-05-23 20:35:50,22.3
2025-05-23 20:35:51,51.2
2025-05-23 20:35:52,9.2
2025-05-23 20:35:53,12.5
2025-05-23 20:35:54,9.7
2025-05-23 20:35:55,59.3
2025-05-23 20:35:56,26.8
2025-05-23 20:35:57,12.8
2025-05-23 20:35:58,16.9
2025-05-23 20:35:59,9.6
2025-05-23 20:36:00,74.7
2025-05-23 20:36:01,12.4
2025-05-23 20:36:02,10.1
2025-05-23 20:36:03,9.2
2025-05-23 20:36:04,20.9
2025-05-23 20:36:05,86.7
2025-05-23 20:36:06,10.3
2025-05-23 20:36:07,9.2
2025-05-23 20:36:08,9.5
2025-05-23 20:36:09,24.6
2025-05-23 20:36:10,50.4
2025-05-23 20:36:11,10.6
2025-05-23 20:36:12,9.6
2025-05-23 20:36:13,11.7
2025-05-23 20:36:14,48.9
2025-05-23 20:36:15,8.7
2025-05-23 20:36:16,9.7
2025-05-23 20:36:17,12.4
2025-05-23 20:36:18,29.3
2025-05-23 20:36:19,32.5
2025-05-23 20:36:20,9.8
2025-05-23 20:36:21,10.8
2025-05-23 20:36:22,8.4
2025-05-23 20:36:23,72.2
2025-05-23 20:36:24,17.1
2025-05-23 20:36:25,10.8
2025-05-23 20:36:26,9.9
2025-05-23 20:36:27,19.9
2025-05-23 20:36:28,37.4
2025-05-23 20:36:29,13.3
2025-05-23 20:36:30,9.3
2025-05-23 20:36:31,9.1
2025-05-23 20:36:32,72.6
2025-05-23 20:36:33,35.2
2025-05-23 20:36:34,9.7
2025-05-23 20:36:35,8.9
2025-05-23 20:36:36,9.4
2025-05-23 20:36:37,60.4
2025-05-23 20:36:38,9.5
2025-05-23 20:36:39,9.2
2025-05-23 20:36:40,8.4
2025-05-23 20:36:41,32.5
2025-05-23 20:36:42,62.5
2025-05-23 20:36:43,9.7
2025-05-23 20:36:44,9.3
2025-05-23 20:36:45,12.6
2025-05-23 20:36:46,48.7
2025-05-23 20:36:47,51.7
2025-05-23 20:36:48,10.0
2025-05-23 20:36:49,11.2
2025-05-23 20:36:50,15.6
2025-05-23 20:36:51,59.0
2025-05-23 20:36:52,12.4
2025-05-23 20:36:53,11.9
2025-05-23 20:36:54,9.9
2025-05-23 20:36:55,9.2
2025-05-23 20:36:56,77.7
2025-05-23 20:36:57,13.3
2025-05-23 20:36:58,9.4
2025-05-23 20:36:59,10.0
2025-05-23 20:37:00,31.4
2025-05-23 20:37:01,84.2
2025-05-23 20:37:02,10.3
2025-05-23 20:37:03,11.1
2025-05-23 20:37:04,10.8
2025-05-23 20:37:05,27.0
2025-05-23 20:37:06,64.4
2025-05-23 20:37:07,9.3
2025-05-23 20:37:08,10.3
2025-05-23 20:37:09,11.9
2025-05-23 20:37:10,44.6
2025-05-23 20:37:11,56.6
2025-05-23 20:37:12,11.1
2025-05-23 20:37:13,12.5
2025-05-23 20:37:14,9.9
2025-05-23 20:37:15,54.3
2025-05-23 20:37:16,55.8
2025-05-23 20:37:17,13.7
2025-05-23 20:37:18,7.9
2025-05-23 20:37:19,9.2
2025-05-23 20:37:20,57.8
2025-05-23 20:37:21,14.8
2025-05-23 20:37:22,9.8
2025-05-23 20:37:23,8.9
2025-05-23 20:37:24,9.6
2025-05-23 20:37:25,52.8
2025-05-23 20:37:26,9.7
2025-05-23 20:37:27,10.0
2025-05-23 20:37:28,10.0
2025-05-23 20:37:29,61.2
2025-05-23 20:37:30,29.8
2025-05-23 20:37:31,9.7
2025-05-23 20:37:32,9.5
2025-05-23 20:37:33,11.4
2025-05-23 20:37:34,49.9
2025-05-23 20:37:35,9.7
2025-05-23 20:37:36,10.7
2025-05-23 20:37:37,13.3
2025-05-23 20:37:38,45.0
2025-05-23 20:37:39,58.4
2025-05-23 20:37:40,10.9
2025-05-23 20:37:41,12.4
2025-05-23 20:37:42,15.4
2025-05-23 20:37:43,50.7
2025-05-23 20:37:44,33.5
2025-05-23 20:37:45,12.2
2025-05-23 20:37:46,9.2
2025-05-23 20:37:47,9.7
2025-05-23 20:37:48,74.0
2025-05-23 20:37:49,12.9
2025-05-23 20:37:50,9.3
2025-05-23 20:37:51,10.1
2025-05-23 20:37:52,16.0
2025-05-23 20:37:53,71.6
2025-05-23 20:37:54,9.8
2025-05-23 20:37:55,10.9
2025-05-23 20:37:56,10.8
2025-05-23 20:37:57,41.0
2025-05-23 20:37:58,66.4
2025-05-23 20:37:59,9.8
2025-05-23 20:38:00,10.8
2025-05-23 20:38:01,11.1
2025-05-23 20:38:02,44.9
2025-05-23 20:38:03,22.1
2025-05-23 20:38:04,9.5
2025-05-23 20:38:05,11.1
2025-05-23 20:38:06,8.6
2025-05-23 20:38:07,57.7
2025-05-23 20:38:08,11.6
2025-05-23 20:38:09,19.8
2025-05-23 20:38:10,10.0
2025-05-23 20:38:11,46.6
2025-05-23 20:38:12,33.1
2025-05-23 20:38:13,13.0
2025-05-23 20:38:14,9.4
2025-05-23 20:38:15,8.6
2025-05-23 20:38:16,22.9
2025-05-23 20:38:17,13.2
2025-05-23 20:38:18,9.4
2025-05-23 20:38:19,8.6
2025-05-23 20:38:20,70.1
2025-05-23 20:38:21,42.1
2025-05-23 20:38:22,10.6
2025-05-23 20:38:23,9.5
2025-05-23 20:38:24,10.3
2025-05-23 20:38:25,68.5
2025-05-23 20:38:26,10.8
2025-05-23 20:38:27,9.5
2025-05-23 20:38:28,10.8
2025-05-23 20:38:29,17.9
2025-05-23 20:38:30,54.3
2025-05-23 20:38:31,9.2
2025-05-23 20:38:32,9.3
2025-05-23 20:38:33,12.2
2025-05-23 20:38:34,55.1
2025-05-23 20:38:35,35.4
2025-05-23 20:38:36,15.6
2025-05-23 20:38:37,14.6
2025-05-23 20:38:38,10.4
2025-05-23 20:38:39,75.0
2025-05-23 20:38:40,25.9
2025-05-23 20:38:41,12.9
2025-05-23 20:38:42,10.0
2025-05-23 20:38:43,10.2
2025-05-23 20:38:44,83.9
2025-05-23 20:38:45,20.9
2025-05-23 20:38:46,9.8
2025-05-23 20:38:47,9.2
2025-05-23 20:38:48,10.5
2025-05-23 20:38:49,49.6
2025-05-23 20:38:50,9.8
2025-05-23 20:38:51,10.5
2025-05-23 20:38:52,10.0
2025-05-23 20:38:53,60.4
2025-05-23 20:38:54,48.6
2025-05-23 20:38:55,9.6
2025-05-23 20:38:56,10.7
2025-05-23 20:38:57,13.2
2025-05-23 20:38:58,59.5
2025-05-23 20:38:59,10.8
2025-05-23 20:39:00,10.4
2025-05-23 20:39:01,15.8
2025-05-23 20:39:02,16.9
2025-05-23 20:39:03,70.6
2025-05-23 20:39:04,10.9
2025-05-23 20:39:05,10.6
2025-05-23 20:39:06,9.3
2025-05-23 20:39:07,40.6
2025-05-23 20:39:08,17.6
2025-05-23 20:39:09,12.5
2025-05-23 20:39:10,9.5
2025-05-23 20:39:11,9.8
2025-05-23 20:39:12,64.6
2025-05-23 20:39:13,95.0
2025-05-23 20:39:14,31.3
2025-05-23 20:39:15,9.5
2025-05-23 20:39:16,11.2
2025-05-23 20:39:17,11.2
2025-05-23 20:39:18,52.9
2025-05-23 20:39:19,10.0
2025-05-23 20:39:20,10.9
2025-05-23 20:39:21,10.8
2025-05-23 20:39:22,40.8
2025-05-23 20:39:23,54.8
2025-05-23 20:39:24,11.7
2025-05-23 20:39:25,12.6
2025-05-23 20:39:26,9.0
2025-05-23 20:39:27,52.6
2025-05-23 20:39:28,11.7
2025-05-23 20:39:29,11.4
2025-05-23 20:39:30,9.0
2025-05-23 20:39:31,23.5
2025-05-23 20:39:32,83.0
2025-05-23 20:39:33,10.9
2025-05-23 20:39:34,9.5
2025-05-23 20:39:35,10.5
2025-05-23 20:39:36,28.2
2025-05-23 20:39:37,34.7
2025-05-23 20:39:38,10.0
2025-05-23 20:39:39,9.7
2025-05-23 20:39:40,11.4
2025-05-23 20:39:41,77.9
2025-05-23 20:39:42,14.7
2025-05-23 20:39:43,10.4
2025-05-23 20:39:44,13.0
2025-05-23 20:39:45,10.9
2025-05-23 20:39:46,91.7
2025-05-23 20:39:47,11.4
2025-05-23 20:39:48,10.7
2025-05-23 20:39:49,10.6
2025-05-23 20:39:50,11.9
2025-05-23 20:39:51,48.6
2025-05-23 20:39:52,10.6
2025-05-23 20:39:53,11.1
2025-05-23 20:39:54,9.2
2025-05-23 20:39:55,62.3
2025-05-23 20:39:56,52.1
2025-05-23 20:39:57,13.3
2025-05-23 20:39:58,10.6
2025-05-23 20:39:59,10.5
2025-05-23 20:40:00,52.5
2025-05-23 20:40:01,11.4
2025-05-23 20:40:02,10.0
2025-05-23 20:40:03,10.3
2025-05-23 20:40:04,32.5
2025-05-23 20:40:05,31.0
2025-05-23 20:40:06,9.5
2025-05-23 20:40:07,8.9
2025-05-23 20:40:08,11.9
2025-05-23 20:40:09,76.0
2025-05-23 20:40:10,9.7
2025-05-23 20:40:11,10.5
2025-05-23 20:40:12,10.6
2025-05-23 20:40:13,23.0
2025-05-23 20:40:14,42.5
2025-05-23 20:40:15,9.3
2025-05-23 20:40:16,11.1
2025-05-23 20:40:17,11.4
2025-05-23 20:40:18,68.7
2025-05-23 20:40:19,20.3
2025-05-23 20:40:20,10.8
2025-05-23 20:40:21,9.8
2025-05-23 20:40:22,16.1
2025-05-23 20:40:23,48.3
2025-05-23 20:40:24,11.7
2025-05-23 20:40:25,11.0
2025-05-23 20:40:26,10.0
2025-05-23 20:40:27,51.6
2025-05-23 20:40:28,11.7
2025-05-23 20:40:29,11.8
2025-05-23 20:40:30,10.0
2025-05-23 20:40:31,18.0
2025-05-23 20:40:32,69.7
2025-05-23 20:40:33,10.8
2025-05-23 20:40:34,9.0
2025-05-23 20:40:35,9.2
2025-05-23 20:40:36,42.9
2025-05-23 20:40:37,24.3
2025-05-23 20:40:38,9.3
2025-05-23 20:40:39,9.7
2025-05-23 20:40:40,11.1
2025-05-23 20:40:41,55.0
2025-05-23 20:40:42,10.8
2025-05-23 20:40:43,9.4
2025-05-23 20:40:44,11.4
2025-05-23 20:40:45,49.7
2025-05-23 20:40:46,35.2
2025-05-23 20:40:47,10.0
2025-05-23 20:40:48,18.3
2025-05-23 20:40:49,10.5
2025-05-23 20:40:50,74.5
2025-05-23 20:40:51,24.3
2025-05-23 20:40:52,10.9
2025-05-23 20:40:53,10.4
2025-05-23 20:40:54,9.3
2025-05-23 20:40:55,51.0
2025-05-23 20:40:56,13.0
2025-05-23 20:40:57,10.4
2025-05-23 20:40:58,9.3
2025-05-23 20:40:59,49.7
2025-05-23 20:41:00,59.2
2025-05-23 20:41:01,11.7
2025-05-23 20:41:02,9.0
2025-05-23 20:41:03,9.7
2025-05-23 20:41:04,53.5
2025-05-23 20:41:05,12.3
2025-05-23 20:41:06,9.5
2025-05-23 20:41:07,9.5
2025-05-23 20:41:08,15.5
2025-05-23 20:41:09,59.4
2025-05-23 20:41:10,9.6
2025-05-23 20:41:11,10.9
2025-05-23 20:41:12,12.7
2025-05-23 20:41:13,49.3
2025-05-23 20:41:14,9.0
2025-05-23 20:41:15,10.0
2025-05-23 20:41:16,19.3
2025-05-23 20:41:17,21.1
2025-05-23 20:41:18,38.1
2025-05-23 20:41:19,9.8
2025-05-23 20:41:20,11.1
2025-05-23 20:41:22,10.5
2025-05-23 20:41:23,59.7
2025-05-23 20:41:24,10.3
2025-05-23 20:41:25,11.7
2025-05-23 20:41:26,10.6
2025-05-23 20:41:27,26.5
2025-05-23 20:41:28,61.5
2025-05-23 20:41:29,12.1
2025-05-23 20:41:30,10.1
2025-05-23 20:41:31,9.2
2025-05-23 20:41:32,48.4
2025-05-23 20:41:33,57.7
2025-05-23 20:41:34,11.1
2025-05-23 20:41:35,10.3
2025-05-23 20:41:36,9.7
2025-05-23 20:41:37,55.4
2025-05-23 20:41:38,37.6
2025-05-23 20:41:39,9.0
2025-05-23 20:41:40,10.1
2025-05-23 20:41:41,11.9
2025-05-23 20:41:42,53.8
2025-05-23 20:41:43,9.4
2025-05-23 20:41:44,9.8
2025-05-23 20:41:45,13.2
2025-05-23 20:41:46,43.8
2025-05-23 20:41:47,42.6
2025-05-23 20:41:48,9.6
2025-05-23 20:41:49,11.6
2025-05-23 20:41:50,10.5
2025-05-23 20:41:51,49.7
2025-05-23 20:41:52,9.7
2025-05-23 20:41:53,12.1
2025-05-23 20:41:54,10.3
2025-05-23 20:41:55,34.5
2025-05-23 20:41:56,50.1
2025-05-23 20:41:57,12.8
2025-05-23 20:41:58,10.3
2025-05-23 20:41:59,9.6
2025-05-23 20:42:00,60.5
2025-05-23 20:42:01,11.2
2025-05-23 20:42:02,10.9
2025-05-23 20:42:03,10.5
2025-05-23 20:42:04,14.1
2025-05-23 20:42:05,90.2
2025-05-23 20:42:06,10.3
2025-05-23 20:42:07,8.7
2025-05-23 20:42:08,10.0
2025-05-23 20:42:09,21.0
2025-05-23 20:42:10,78.6
2025-05-23 20:42:11,9.7
2025-05-23 20:42:12,10.1
2025-05-23 20:42:13,11.8
2025-05-23 20:42:14,30.1
2025-05-23 20:42:15,69.0
2025-05-23 20:42:16,9.5
2025-05-23 20:42:17,11.4
2025-05-23 20:42:18,10.1
2025-05-23 20:42:19,42.0
2025-05-23 20:42:20,29.0
2025-05-23 20:42:21,11.7
2025-05-23 20:42:22,10.0
2025-05-23 20:42:23,9.7
2025-05-23 20:42:24,65.1
2025-05-23 20:42:25,12.2
2025-05-23 20:42:26,10.3
2025-05-23 20:42:27,10.2
2025-05-23 20:42:28,30.9
2025-05-23 20:42:29,78.6
2025-05-23 20:42:30,12.8
2025-05-23 20:42:31,9.3
2025-05-23 20:42:32,9.5
2025-05-23 20:42:33,33.9
2025-05-23 20:42:34,54.5
2025-05-23 20:42:35,9.5
2025-05-23 20:42:36,17.6
2025-05-23 20:42:37,12.9
2025-05-23 20:42:38,57.5
2025-05-23 20:42:39,29.5
2025-05-23 20:42:40,10.1
2025-05-23 20:42:41,13.0
2025-05-23 20:42:42,9.6
2025-05-23 20:42:43,79.5
2025-05-23 20:42:44,34.3
2025-05-23 20:42:45,13.0
2025-05-23 20:42:46,10.1
2025-05-23 20:42:47,10.0
2025-05-23 20:42:48,49.1
2025-05-23 20:42:49,11.4
2025-05-23 20:42:50,9.8
2025-05-23 20:42:51,8.9
2025-05-23 20:42:52,44.1
2025-05-23 20:42:53,32.1
2025-05-23 20:42:54,9.8
2025-05-23 20:42:55,10.4
2025-05-23 20:42:56,10.3
2025-05-23 20:42:57,81.3
2025-05-23 20:42:58,26.3
2025-05-23 20:42:59,10.1
2025-05-23 20:43:00,10.0
2025-05-23 20:43:01,12.0
2025-05-23 20:43:02,71.2
2025-05-23 20:43:03,9.7
2025-05-23 20:43:04,9.5
2025-05-23 20:43:05,12.5
2025-05-23 20:43:06,25.0
2025-05-23 20:43:07,81.4
2025-05-23 20:43:08,10.4
2025-05-23 20:43:09,11.9
2025-05-23 20:43:10,9.5
2025-05-23 20:43:11,28.4
2025-05-23 20:43:12,74.6
2025-05-23 20:43:13,14.0
2025-05-23 20:43:14,10.7
2025-05-23 20:43:15,9.7
2025-05-23 20:43:16,37.2
2025-05-23 20:43:17,42.3
2025-05-23 20:43:18,8.5
2025-05-23 20:43:19,10.0
2025-05-23 20:43:20,10.5
2025-05-23 20:43:21,70.1
2025-05-23 20:43:22,31.6
2025-05-23 20:43:23,9.2
2025-05-23 20:43:24,9.8
2025-05-23 20:43:25,13.1
2025-05-23 20:43:26,78.3
2025-05-23 20:43:27,8.8
2025-05-23 20:43:28,11.0
2025-05-23 20:43:29,12.3
2025-05-23 20:43:30,15.9
2025-05-23 20:43:31,16.0
2025-05-23 20:43:32,10.5
2025-05-23 20:43:33,12.4
2025-05-23 20:43:34,18.5
2025-05-23 20:43:35,74.5
2025-05-23 20:43:36,9.5
2025-05-23 20:43:37,12.7
2025-05-23 20:43:38,9.2
2025-05-23 20:43:39,34.7
2025-05-23 20:43:40,23.5
2025-05-23 20:43:41,13.8
2025-05-23 20:43:42,10.2
2025-05-23 20:43:43,10.0
2025-05-23 20:43:44,61.1
2025-05-23 20:43:45,12.5
2025-05-23 20:43:46,10.3
2025-05-23 20:43:47,11.7
2025-05-23 20:43:48,43.9
2025-05-23 20:43:49,35.4
2025-05-23 20:43:50,12.2
2025-05-23 20:43:51,10.2
2025-05-23 20:43:52,13.5
2025-05-23 20:43:53,56.4
2025-05-23 20:43:54,10.3
2025-05-23 20:43:55,9.2
2025-05-23 20:43:56,11.8
2025-05-23 20:43:57,41.3
2025-05-23 20:43:58,72.6
2025-05-23 20:43:59,10.1
2025-05-23 20:44:00,10.1
2025-05-23 20:44:01,19.9
2025-05-23 20:44:02,37.9
2025-05-23 20:44:03,29.3
2025-05-23 20:44:04,10.4
2025-05-23 20:44:05,13.0
2025-05-23 20:44:06,9.2
2025-05-23 20:44:07,66.4
2025-05-23 20:44:08,11.7
2025-05-23 20:44:09,12.0
2025-05-23 20:44:10,9.7
2025-05-23 20:44:11,27.5
2025-05-23 20:44:12,58.8
2025-05-23 20:44:13,12.6
2025-05-23 20:44:14,9.5
2025-05-23 20:44:15,9.2
2025-05-23 20:44:16,52.7
2025-05-23 20:44:17,34.5
2025-05-23 20:44:18,9.5
2025-05-23 20:44:19,8.7
2025-05-23 20:44:20,10.5
2025-05-23 20:44:21,55.1
2025-05-23 20:44:22,10.0
2025-05-23 20:44:23,9.7
2025-05-23 20:44:24,10.5
2025-05-23 20:44:25,41.1
2025-05-23 20:44:26,18.7
2025-05-23 20:44:27,16.2
2025-05-23 20:44:28,10.0
2025-05-23 20:44:29,11.1
2025-05-23 20:44:30,61.3
2025-05-23 20:44:31,10.0
2025-05-23 20:44:32,10.3
2025-05-23 20:44:33,11.5
2025-05-23 20:44:34,43.3
2025-05-23 20:44:35,59.6
2025-05-23 20:44:36,10.3
2025-05-23 20:44:37,11.4
2025-05-23 20:44:38,9.4
2025-05-23 20:44:39,50.7
2025-05-23 20:44:40,33.9
2025-05-23 20:44:41,12.5
2025-05-23 20:44:42,9.5
2025-05-23 20:44:43,9.7
2025-05-23 20:44:44,61.9
2025-05-23 20:44:45,12.4
2025-05-23 20:44:46,9.2
2025-05-23 20:44:47,8.9
2025-05-23 20:44:48,28.9
2025-05-23 20:44:49,74.5
2025-05-23 20:44:50,9.5
2025-05-23 20:44:51,10.1
2025-05-23 20:44:52,11.0
2025-05-23 20:44:53,39.1
2025-05-23 20:44:54,21.5
2025-05-23 20:44:55,8.9
2025-05-23 20:44:56,10.3
2025-05-23 20:44:57,19.9
2025-05-23 20:44:58,51.0
2025-05-23 20:44:59,9.0
2025-05-23 20:45:00,11.4
2025-05-23 20:45:01,11.4
2025-05-23 20:45:02,43.7
2025-05-23 20:45:03,91.2
2025-05-23 20:45:04,48.4
2025-05-23 20:45:05,11.7
2025-05-23 20:45:06,8.9
2025-05-23 20:45:07,9.6
2025-05-23 20:45:08,62.6
2025-05-23 20:45:09,43.2
2025-05-23 20:45:10,10.3
2025-05-23 20:45:11,9.2
2025-05-23 20:45:12,11.4
2025-05-23 20:45:13,57.1
2025-05-23 20:45:14,9.5
2025-05-23 20:45:15,9.8
2025-05-23 20:45:16,9.5
2025-05-23 20:45:17,29.6
2025-05-23 20:45:18,41.3
2025-05-23 20:45:19,8.5
2025-05-23 20:45:20,9.7
2025-05-23 20:45:21,11.4
2025-05-23 20:45:22,68.3
2025-05-23 20:45:23,9.3
2025-05-23 20:45:24,11.2
2025-05-23 20:45:25,12.0
2025-05-23 20:45:26,14.3
2025-05-23 20:45:27,83.4
2025-05-23 20:45:28,11.6
2025-05-23 20:45:29,10.9
2025-05-23 20:45:30,9.2
2025-05-23 20:45:31,24.0
2025-05-23 20:45:32,79.6
2025-05-23 20:45:33,10.9
2025-05-23 20:45:34,9.2
2025-05-23 20:45:35,8.4
2025-05-23 20:45:36,30.8
2025-05-23 20:45:37,59.4
2025-05-23 20:45:38,9.2
2025-05-23 20:45:39,9.7
2025-05-23 20:45:40,11.1
2025-05-23 20:45:41,54.0
2025-05-23 20:45:42,8.9
2025-05-23 20:45:43,9.7
2025-05-23 20:45:44,10.1
2025-05-23 20:45:45,16.6
2025-05-23 20:45:46,16.2
2025-05-23 20:45:47,8.9
2025-05-23 20:45:48,10.5
2025-05-23 20:45:49,10.6
2025-05-23 20:45:50,75.6
2025-05-23 20:45:51,9.5
2025-05-23 20:45:52,18.5
2025-05-23 20:45:53,11.9
2025-05-23 20:45:54,30.6
2025-05-23 20:45:55,57.5
2025-05-23 20:45:56,11.4
2025-05-23 20:45:57,12.2
2025-05-23 20:45:58,9.8
2025-05-23 20:45:59,54.8
2025-05-23 20:46:00,19.1
2025-05-23 20:46:01,11.2
2025-05-23 20:46:02,9.0
2025-05-23 20:46:03,9.0
2025-05-23 20:46:04,63.1
2025-05-23 20:46:05,11.7
2025-05-23 20:46:06,9.5
2025-05-23 20:46:07,10.2
2025-05-23 20:46:08,46.7
2025-05-23 20:46:09,40.9
2025-05-23 20:46:10,9.2
2025-05-23 20:46:11,10.0
2025-05-23 20:46:12,11.8
2025-05-23 20:46:13,70.0
2025-05-23 20:46:14,43.2
2025-05-23 20:46:15,10.0
2025-05-23 20:46:16,9.5
2025-05-23 20:46:17,10.6
2025-05-23 20:46:18,66.4
2025-05-23 20:46:19,48.6
2025-05-23 20:46:20,11.9
2025-05-23 20:46:21,12.0
2025-05-23 20:46:22,8.4
2025-05-23 20:46:23,67.6
2025-05-23 20:46:24,38.9
2025-05-23 20:46:25,10.8
2025-05-23 20:46:26,8.4
2025-05-23 20:46:27,10.2
2025-05-23 20:46:28,72.4
2025-05-23 20:46:29,13.8
2025-05-23 20:46:30,9.9
2025-05-23 20:46:31,9.2
2025-05-23 20:46:32,11.9
2025-05-23 20:46:33,91.4
2025-05-23 20:46:34,8.2
2025-05-23 20:46:35,9.7
2025-05-23 20:46:36,11.4
2025-05-23 20:46:37,17.9
2025-05-23 20:46:38,51.7
2025-05-23 20:46:39,10.1
2025-05-23 20:46:40,11.1
2025-05-23 20:46:41,11.1
2025-05-23 20:46:42,59.2
2025-05-23 20:46:43,29.0
