timestamp,state,matrix_size_used
2025-05-23 17:14:35,normal,1200
2025-05-23 17:14:35,sleeping,0
2025-05-23 17:14:36,normal,2200
2025-05-23 17:14:37,sleeping,0
2025-05-23 17:14:38,normal,2200
2025-05-23 17:14:38,sleeping,0
2025-05-23 17:14:40,normal,1600
2025-05-23 17:14:40,sleeping,0
2025-05-23 17:14:42,normal,2200
2025-05-23 17:14:42,sleeping,0
2025-05-23 17:14:43,normal,1600
2025-05-23 17:14:44,sleeping,0
2025-05-23 17:14:45,normal,1800
2025-05-23 17:14:45,sleeping,0
2025-05-23 17:14:47,normal,1200
2025-05-23 17:14:47,sleeping,0
2025-05-23 17:14:48,normal,1600
2025-05-23 17:14:49,sleeping,0
2025-05-23 17:14:50,normal,1800
2025-05-23 17:14:50,sleeping,0
2025-05-23 17:14:52,normal,1800
2025-05-23 17:14:52,sleeping,0
2025-05-23 17:14:53,normal,1600
2025-05-23 17:14:54,sleeping,0
2025-05-23 17:14:55,normal,2200
2025-05-23 17:14:56,sleeping,0
2025-05-23 17:14:57,normal,1600
2025-05-23 17:14:57,sleeping,0
2025-05-23 17:14:59,normal,1200
2025-05-23 17:14:59,sleeping,0
2025-05-23 17:15:00,normal,1800
2025-05-23 17:15:01,sleeping,0
2025-05-23 17:15:02,normal,1200
2025-05-23 17:15:02,sleeping,0
2025-05-23 17:15:04,normal,1200
2025-05-23 17:15:04,sleeping,0
2025-05-23 17:15:05,normal,1200
2025-05-23 17:15:05,sleeping,0
2025-05-23 17:15:07,normal,2200
2025-05-23 17:15:07,sleeping,0
2025-05-23 17:15:09,normal,1600
2025-05-23 17:15:09,sleeping,0
2025-05-23 17:15:10,normal,1800
2025-05-23 17:15:10,sleeping,0
2025-05-23 17:15:12,normal,1600
2025-05-23 17:15:12,sleeping,0
2025-05-23 17:15:14,normal,1600
2025-05-23 17:15:14,sleeping,0
2025-05-23 17:15:15,normal,2200
2025-05-23 17:15:16,sleeping,0
2025-05-23 17:15:17,normal,2200
2025-05-23 17:15:18,sleeping,0
2025-05-23 17:15:19,normal,2200
2025-05-23 17:15:20,sleeping,0
2025-05-23 17:15:21,normal,1600
2025-05-23 17:15:21,sleeping,0
2025-05-23 17:15:23,normal,2200
2025-05-23 17:15:23,sleeping,0
2025-05-23 17:15:25,normal,2200
2025-05-23 17:15:25,sleeping,0
2025-05-23 17:15:26,normal,1200
2025-05-23 17:15:27,sleeping,0
2025-05-23 17:15:28,normal,1600
2025-05-23 17:15:28,sleeping,0
2025-05-23 17:15:30,normal,2200
2025-05-23 17:15:30,sleeping,0
2025-05-23 17:15:32,normal,1600
2025-05-23 17:15:32,sleeping,0
2025-05-23 17:15:33,normal,1200
2025-05-23 17:15:33,sleeping,0
2025-05-23 17:15:35,normal,1800
2025-05-23 17:15:35,sleeping,0
2025-05-23 17:15:37,normal,1200
2025-05-23 17:15:37,sleeping,0
2025-05-23 17:15:38,normal,1600
2025-05-23 17:15:38,sleeping,0
2025-05-23 17:15:40,normal,1600
2025-05-23 17:15:40,sleeping,0
2025-05-23 17:15:41,normal,1800
2025-05-23 17:15:42,sleeping,0
2025-05-23 17:15:43,normal,1200
2025-05-23 17:15:43,sleeping,0
2025-05-23 17:15:45,normal,1600
2025-05-23 17:15:45,sleeping,0
2025-05-23 17:15:46,normal,1200
2025-05-23 17:15:47,sleeping,0
2025-05-23 17:15:48,normal,2200
2025-05-23 17:15:48,sleeping,0
2025-05-23 17:15:50,normal,1600
2025-05-23 17:15:50,sleeping,0
2025-05-23 17:15:52,normal,1800
2025-05-23 17:15:52,sleeping,0
2025-05-23 17:15:53,normal,1200
2025-05-23 17:15:53,sleeping,0
2025-05-23 17:15:55,normal,1200
2025-05-23 17:15:55,sleeping,0
2025-05-23 17:15:56,normal,1800
2025-05-23 17:15:57,sleeping,0
2025-05-23 17:15:58,normal,1200
2025-05-23 17:15:58,sleeping,0
2025-05-23 17:16:00,normal,1600
2025-05-23 17:16:00,sleeping,0
2025-05-23 17:16:01,normal,2200
2025-05-23 17:16:02,sleeping,0
2025-05-23 17:16:03,normal,1600
2025-05-23 17:16:04,sleeping,0
2025-05-23 17:16:05,normal,2200
2025-05-23 17:16:05,sleeping,0
2025-05-23 17:16:07,normal,1600
2025-05-23 17:16:07,sleeping,0
2025-05-23 17:16:09,normal,2200
2025-05-23 17:16:09,sleeping,0
2025-05-23 17:16:10,normal,1200
2025-05-23 17:16:11,sleeping,0
2025-05-23 17:16:12,normal,1800
2025-05-23 17:16:12,sleeping,0
2025-05-23 17:16:14,normal,2200
2025-05-23 17:16:14,sleeping,0
2025-05-23 17:16:16,normal,1800
2025-05-23 17:16:16,sleeping,0
2025-05-23 17:16:17,normal,1800
2025-05-23 17:16:18,sleeping,0
2025-05-23 17:16:19,normal,2200
2025-05-23 17:16:19,sleeping,0
2025-05-23 17:16:21,normal,1200
2025-05-23 17:16:21,sleeping,0
2025-05-23 17:16:23,normal,1800
2025-05-23 17:16:23,sleeping,0
2025-05-23 17:16:24,normal,2200
2025-05-23 17:16:25,sleeping,0
2025-05-23 17:16:26,normal,1600
2025-05-23 17:16:26,sleeping,0
2025-05-23 17:16:28,normal,1600
2025-05-23 17:16:28,sleeping,0
2025-05-23 17:16:30,normal,2200
2025-05-23 17:16:30,sleeping,0
2025-05-23 17:16:31,normal,1800
2025-05-23 17:16:32,sleeping,0
2025-05-23 17:16:33,normal,1600
2025-05-23 17:16:33,sleeping,0
2025-05-23 17:16:35,normal,2200
2025-05-23 17:16:35,sleeping,0
2025-05-23 17:16:37,normal,1200
2025-05-23 17:16:37,sleeping,0
2025-05-23 17:16:38,normal,1600
2025-05-23 17:16:38,sleeping,0
2025-05-23 17:16:40,normal,1800
2025-05-23 17:16:40,sleeping,0
2025-05-23 17:16:42,normal,1600
2025-05-23 17:16:42,sleeping,0
2025-05-23 17:16:43,normal,2200
2025-05-23 17:16:44,sleeping,0
2025-05-23 17:16:45,normal,2200
2025-05-23 17:16:46,sleeping,0
2025-05-23 17:16:47,normal,2200
2025-05-23 17:16:47,sleeping,0
2025-05-23 17:16:49,normal,1600
2025-05-23 17:16:49,sleeping,0
2025-05-23 17:16:51,normal,1200
2025-05-23 17:16:51,sleeping,0
2025-05-23 17:16:52,normal,2200
2025-05-23 17:16:53,sleeping,0
2025-05-23 17:16:54,normal,1800
2025-05-23 17:16:54,sleeping,0
2025-05-23 17:16:56,normal,1200
2025-05-23 17:16:56,sleeping,0
2025-05-23 17:16:57,normal,1800
2025-05-23 17:16:58,sleeping,0
2025-05-23 17:16:59,normal,1800
2025-05-23 17:16:59,sleeping,0
2025-05-23 17:17:01,normal,1200
2025-05-23 17:17:01,sleeping,0
2025-05-23 17:17:02,normal,2200
2025-05-23 17:17:03,sleeping,0
2025-05-23 17:17:04,normal,1600
2025-05-23 17:17:04,sleeping,0
2025-05-23 17:17:06,normal,1200
2025-05-23 17:17:06,sleeping,0
2025-05-23 17:17:08,normal,2200
2025-05-23 17:17:08,sleeping,0
2025-05-23 17:17:09,normal,1800
2025-05-23 17:17:10,sleeping,0
2025-05-23 17:17:11,normal,1800
2025-05-23 17:17:11,sleeping,0
2025-05-23 17:17:13,normal,1800
2025-05-23 17:17:13,sleeping,0
2025-05-23 17:17:15,normal,1200
2025-05-23 17:17:15,sleeping,0
2025-05-23 17:17:16,normal,2200
2025-05-23 17:17:17,sleeping,0
2025-05-23 17:17:18,normal,1800
2025-05-23 17:17:18,sleeping,0
2025-05-23 17:17:20,normal,2200
2025-05-23 17:17:20,sleeping,0
2025-05-23 17:17:22,normal,1800
2025-05-23 17:17:22,sleeping,0
2025-05-23 17:17:23,normal,2200
2025-05-23 17:17:24,sleeping,0
2025-05-23 17:17:25,normal,1800
2025-05-23 17:17:26,sleeping,0
2025-05-23 17:17:27,normal,1200
2025-05-23 17:17:27,sleeping,0
2025-05-23 17:17:29,normal,1600
2025-05-23 17:17:29,sleeping,0
2025-05-23 17:17:30,normal,1600
2025-05-23 17:17:30,sleeping,0
2025-05-23 17:17:32,normal,1800
2025-05-23 17:17:32,sleeping,0
2025-05-23 17:17:34,normal,1600
2025-05-23 17:17:34,sleeping,0
2025-05-23 17:17:35,normal,2200
2025-05-23 17:17:36,sleeping,0
2025-05-23 17:17:37,normal,2200
2025-05-23 17:17:38,sleeping,0
2025-05-23 17:17:39,normal,1200
2025-05-23 17:17:39,sleeping,0
2025-05-23 17:17:41,normal,1200
2025-05-23 17:17:41,sleeping,0
2025-05-23 17:17:42,normal,1600
2025-05-23 17:17:43,sleeping,0
2025-05-23 17:17:44,normal,2200
2025-05-23 17:17:44,sleeping,0
2025-05-23 17:17:46,normal,1600
2025-05-23 17:17:46,sleeping,0
2025-05-23 17:17:48,normal,1200
2025-05-23 17:17:48,sleeping,0
2025-05-23 17:17:49,normal,1200
2025-05-23 17:17:49,sleeping,0
2025-05-23 17:17:51,normal,1200
2025-05-23 17:17:51,sleeping,0
2025-05-23 17:17:52,normal,1600
2025-05-23 17:17:52,sleeping,0
2025-05-23 17:17:54,normal,1200
2025-05-23 17:17:54,sleeping,0
2025-05-23 17:17:56,normal,1200
2025-05-23 17:17:56,sleeping,0
2025-05-23 17:17:57,normal,1200
2025-05-23 17:17:57,sleeping,0
2025-05-23 17:17:59,normal,1800
2025-05-23 17:17:59,sleeping,0
2025-05-23 17:18:00,normal,1200
2025-05-23 17:18:00,sleeping,0
2025-05-23 17:18:02,normal,2200
2025-05-23 17:18:02,sleeping,0
2025-05-23 17:18:04,normal,1800
2025-05-23 17:18:04,sleeping,0
2025-05-23 17:18:06,normal,1800
2025-05-23 17:18:06,sleeping,0
2025-05-23 17:18:07,normal,1600
2025-05-23 17:18:07,sleeping,0
2025-05-23 17:18:09,normal,2200
2025-05-23 17:18:09,sleeping,0
2025-05-23 17:18:11,normal,1800
2025-05-23 17:18:11,sleeping,0
2025-05-23 17:18:13,normal,1600
2025-05-23 17:18:13,sleeping,0
2025-05-23 17:18:14,normal,2200
2025-05-23 17:18:15,sleeping,0
2025-05-23 17:18:16,normal,1800
2025-05-23 17:18:16,sleeping,0
2025-05-23 17:18:18,normal,1600
2025-05-23 17:18:18,sleeping,0
2025-05-23 17:18:20,normal,1800
2025-05-23 17:18:20,sleeping,0
2025-05-23 17:18:21,normal,2200
2025-05-23 17:18:22,sleeping,0
2025-05-23 17:18:23,normal,1600
2025-05-23 17:18:23,sleeping,0
2025-05-23 17:18:25,normal,1800
2025-05-23 17:18:25,sleeping,0
2025-05-23 17:18:27,normal,2200
2025-05-23 17:18:27,sleeping,0
2025-05-23 17:18:28,normal,1800
2025-05-23 17:18:29,sleeping,0
2025-05-23 17:18:30,normal,1200
2025-05-23 17:18:30,sleeping,0
2025-05-23 17:18:32,normal,1800
2025-05-23 17:18:32,sleeping,0
2025-05-23 17:18:33,normal,1800
2025-05-23 17:18:34,sleeping,0
2025-05-23 17:18:35,normal,2200
2025-05-23 17:18:36,sleeping,0
2025-05-23 17:18:37,normal,2200
2025-05-23 17:18:37,sleeping,0
2025-05-23 17:18:39,normal,1600
2025-05-23 17:18:39,sleeping,0
2025-05-23 17:18:41,normal,1200
2025-05-23 17:18:41,sleeping,0
2025-05-23 17:18:42,normal,1600
2025-05-23 17:18:42,sleeping,0
2025-05-23 17:18:44,normal,2200
2025-05-23 17:18:44,sleeping,0
2025-05-23 17:18:46,normal,1800
2025-05-23 17:18:46,sleeping,0
2025-05-23 17:18:47,normal,2200
2025-05-23 17:18:48,sleeping,0
2025-05-23 17:18:49,normal,1600
2025-05-23 17:18:49,sleeping,0
2025-05-23 17:18:51,normal,1200
2025-05-23 17:18:51,sleeping,0
2025-05-23 17:18:53,normal,2200
2025-05-23 17:18:53,sleeping,0
2025-05-23 17:18:54,normal,1800
2025-05-23 17:18:55,sleeping,0
2025-05-23 17:18:56,normal,1600
2025-05-23 17:18:56,sleeping,0
2025-05-23 17:18:58,normal,1800
2025-05-23 17:18:58,sleeping,0
2025-05-23 17:19:00,normal,1800
2025-05-23 17:19:00,sleeping,0
2025-05-23 17:19:01,normal,1800
2025-05-23 17:19:01,sleeping,0
2025-05-23 17:19:03,normal,1800
2025-05-23 17:19:03,sleeping,0
2025-05-23 17:19:05,normal,2200
2025-05-23 17:19:05,sleeping,0
2025-05-23 17:19:07,normal,1800
2025-05-23 17:19:07,sleeping,0
2025-05-23 17:19:08,normal,1200
2025-05-23 17:19:08,sleeping,0
2025-05-23 17:19:10,normal,1600
2025-05-23 17:19:10,sleeping,0
2025-05-23 17:19:12,normal,2200
2025-05-23 17:19:12,sleeping,0
2025-05-23 17:19:13,normal,1200
2025-05-23 17:19:14,sleeping,0
2025-05-23 17:19:15,normal,1200
2025-05-23 17:19:15,sleeping,0
2025-05-23 17:19:17,normal,1600
2025-05-23 17:19:17,sleeping,0
2025-05-23 17:19:18,normal,1200
2025-05-23 17:19:18,sleeping,0
2025-05-23 17:19:20,normal,1800
2025-05-23 17:19:20,sleeping,0
2025-05-23 17:19:22,normal,2200
2025-05-23 17:19:22,sleeping,0
2025-05-23 17:19:23,normal,1200
2025-05-23 17:19:24,sleeping,0
2025-05-23 17:19:25,normal,1200
2025-05-23 17:19:25,sleeping,0
2025-05-23 17:19:27,normal,1200
2025-05-23 17:19:27,sleeping,0
2025-05-23 17:19:28,normal,1600
2025-05-23 17:19:28,sleeping,0
2025-05-23 17:19:30,normal,1200
2025-05-23 17:19:30,sleeping,0
2025-05-23 17:19:31,normal,2200
2025-05-23 17:19:32,sleeping,0
2025-05-23 17:19:33,normal,2200
2025-05-23 17:19:34,sleeping,0
2025-05-23 17:19:35,normal,2200
2025-05-23 17:19:36,sleeping,0
2025-05-23 17:19:37,normal,1800
2025-05-23 17:19:37,sleeping,0
2025-05-23 17:19:39,normal,1200
2025-05-23 17:19:39,sleeping,0
2025-05-23 17:19:40,normal,1600
2025-05-23 17:19:41,sleeping,0
2025-05-23 17:19:42,normal,2200
2025-05-23 17:19:42,sleeping,0
2025-05-23 17:19:44,normal,1800
2025-05-23 17:19:44,sleeping,0
2025-05-23 17:19:46,normal,1200
2025-05-23 17:19:46,sleeping,0
2025-05-23 17:19:47,normal,1800
2025-05-23 17:19:47,sleeping,0
2025-05-23 17:19:49,normal,1800
2025-05-23 17:19:49,sleeping,0
2025-05-23 17:19:51,normal,1600
2025-05-23 17:19:51,sleeping,0
2025-05-23 17:19:52,normal,1200
2025-05-23 17:19:52,sleeping,0
2025-05-23 17:19:54,normal,1200
2025-05-23 17:19:54,sleeping,0
2025-05-23 17:19:55,normal,1200
2025-05-23 17:19:55,sleeping,0
2025-05-23 17:19:57,normal,1600
2025-05-23 17:19:57,sleeping,0
2025-05-23 17:19:59,normal,1200
2025-05-23 17:19:59,sleeping,0
2025-05-23 17:20:00,normal,1600
2025-05-23 17:20:00,sleeping,0
2025-05-23 17:20:02,normal,1600
2025-05-23 17:20:02,sleeping,0
2025-05-23 17:20:04,normal,1200
2025-05-23 17:20:04,sleeping,0
2025-05-23 17:20:05,normal,1800
2025-05-23 17:20:05,sleeping,0
2025-05-23 17:20:07,normal,2200
2025-05-23 17:20:07,sleeping,0
2025-05-23 17:20:09,normal,1800
2025-05-23 17:20:09,sleeping,0
2025-05-23 17:20:10,normal,1600
2025-05-23 17:20:11,sleeping,0
2025-05-23 17:20:12,normal,1600
2025-05-23 17:20:12,sleeping,0
2025-05-23 17:20:14,normal,1800
2025-05-23 17:20:14,sleeping,0
2025-05-23 17:20:16,normal,2200
2025-05-23 17:20:16,sleeping,0
2025-05-23 17:20:17,normal,1800
2025-05-23 17:20:18,sleeping,0
2025-05-23 17:20:19,normal,1800
2025-05-23 17:20:19,sleeping,0
2025-05-23 17:20:21,normal,1200
2025-05-23 17:20:21,sleeping,0
2025-05-23 17:20:22,normal,2200
2025-05-23 17:20:23,sleeping,0
2025-05-23 17:20:24,normal,1200
2025-05-23 17:20:24,sleeping,0
2025-05-23 17:20:26,normal,1800
2025-05-23 17:20:26,sleeping,0
2025-05-23 17:20:28,normal,1200
2025-05-23 17:20:28,sleeping,0
2025-05-23 17:20:29,normal,1600
2025-05-23 17:20:29,sleeping,0
2025-05-23 17:20:31,normal,1800
2025-05-23 17:20:31,sleeping,0
2025-05-23 17:20:33,normal,1200
2025-05-23 17:20:33,sleeping,0
2025-05-23 17:20:34,normal,1600
2025-05-23 17:20:34,sleeping,0
2025-05-23 17:20:36,normal,1600
2025-05-23 17:20:36,sleeping,0
2025-05-23 17:20:37,normal,1800
2025-05-23 17:20:38,sleeping,0
2025-05-23 17:20:39,normal,1200
2025-05-23 17:20:39,sleeping,0
2025-05-23 17:20:41,normal,1600
2025-05-23 17:20:41,sleeping,0
2025-05-23 17:20:42,normal,1800
2025-05-23 17:20:43,sleeping,0
2025-05-23 17:20:44,normal,1800
2025-05-23 17:20:44,sleeping,0
2025-05-23 17:20:46,normal,1200
2025-05-23 17:20:46,sleeping,0
2025-05-23 17:20:47,normal,1200
2025-05-23 17:20:47,sleeping,0
2025-05-23 17:20:49,normal,1600
2025-05-23 17:20:49,sleeping,0
2025-05-23 17:20:51,normal,1200
2025-05-23 17:20:51,sleeping,0
2025-05-23 17:20:52,normal,2200
2025-05-23 17:20:53,sleeping,0
2025-05-23 17:20:54,normal,1200
2025-05-23 17:20:54,sleeping,0
2025-05-23 17:20:56,normal,1200
2025-05-23 17:20:56,sleeping,0
2025-05-23 17:20:57,normal,1600
2025-05-23 17:20:57,sleeping,0
2025-05-23 17:20:59,normal,1800
2025-05-23 17:20:59,sleeping,0
2025-05-23 17:21:01,normal,1600
2025-05-23 17:21:01,sleeping,0
2025-05-23 17:21:02,normal,2200
2025-05-23 17:21:03,sleeping,0
2025-05-23 17:21:04,normal,2200
2025-05-23 17:21:04,sleeping,0
2025-05-23 17:21:06,normal,1600
2025-05-23 17:21:06,sleeping,0
2025-05-23 17:21:08,normal,1800
2025-05-23 17:21:08,sleeping,0
2025-05-23 17:21:09,normal,1800
2025-05-23 17:21:10,sleeping,0
2025-05-23 17:21:11,normal,2200
2025-05-23 17:21:11,sleeping,0
2025-05-23 17:21:13,normal,1600
2025-05-23 17:21:13,sleeping,0
2025-05-23 17:21:15,normal,1800
2025-05-23 17:21:15,sleeping,0
2025-05-23 17:21:16,normal,1600
2025-05-23 17:21:17,sleeping,0
2025-05-23 17:21:18,normal,1800
2025-05-23 17:21:18,sleeping,0
2025-05-23 17:21:20,normal,1200
2025-05-23 17:21:20,sleeping,0
2025-05-23 17:21:21,normal,1200
2025-05-23 17:21:21,sleeping,0
2025-05-23 17:21:23,normal,1800
2025-05-23 17:21:23,sleeping,0
2025-05-23 17:21:25,normal,2200
2025-05-23 17:21:25,sleeping,0
2025-05-23 17:21:26,normal,1800
2025-05-23 17:21:27,sleeping,0
2025-05-23 17:21:28,normal,2200
2025-05-23 17:21:29,sleeping,0
2025-05-23 17:21:30,normal,1800
2025-05-23 17:21:30,sleeping,0
2025-05-23 17:21:32,normal,1800
2025-05-23 17:21:32,sleeping,0
2025-05-23 17:21:34,normal,2200
2025-05-23 17:21:34,sleeping,0
2025-05-23 17:21:35,normal,1800
2025-05-23 17:21:36,sleeping,0
2025-05-23 17:21:37,normal,1800
2025-05-23 17:21:37,sleeping,0
2025-05-23 17:21:39,normal,1600
2025-05-23 17:21:39,sleeping,0
2025-05-23 17:21:41,normal,1200
2025-05-23 17:21:41,sleeping,0
2025-05-23 17:21:42,normal,2200
2025-05-23 17:21:43,sleeping,0
2025-05-23 17:21:44,normal,1600
2025-05-23 17:21:44,sleeping,0
2025-05-23 17:21:46,normal,1200
2025-05-23 17:21:46,sleeping,0
2025-05-23 17:21:47,normal,1600
2025-05-23 17:21:47,sleeping,0
2025-05-23 17:21:49,normal,1200
2025-05-23 17:21:49,sleeping,0
2025-05-23 17:21:50,normal,1600
2025-05-23 17:21:51,sleeping,0
2025-05-23 17:21:52,normal,1600
2025-05-23 17:21:52,sleeping,0
2025-05-23 17:21:54,normal,1600
2025-05-23 17:21:54,sleeping,0
2025-05-23 17:21:55,normal,1600
2025-05-23 17:21:56,sleeping,0
2025-05-23 17:21:57,normal,1200
2025-05-23 17:21:57,sleeping,0
2025-05-23 17:21:59,normal,1600
2025-05-23 17:21:59,sleeping,0
2025-05-23 17:22:00,normal,1200
2025-05-23 17:22:00,sleeping,0
2025-05-23 17:22:02,normal,2200
2025-05-23 17:22:02,sleeping,0
2025-05-23 17:22:04,normal,1200
2025-05-23 17:22:04,sleeping,0
2025-05-23 17:22:05,normal,1600
2025-05-23 17:22:06,sleeping,0
2025-05-23 17:22:07,normal,2200
2025-05-23 17:22:08,sleeping,0
2025-05-23 17:22:09,normal,1800
2025-05-23 17:22:09,sleeping,0
2025-05-23 17:22:11,normal,2200
2025-05-23 17:22:11,sleeping,0
2025-05-23 17:22:13,normal,1200
2025-05-23 17:22:13,sleeping,0
2025-05-23 17:22:14,normal,1800
2025-05-23 17:22:14,sleeping,0
2025-05-23 17:22:16,normal,2200
2025-05-23 17:22:16,sleeping,0
2025-05-23 17:22:18,normal,1600
2025-05-23 17:22:18,sleeping,0
2025-05-23 17:22:20,normal,1200
2025-05-23 17:22:20,sleeping,0
2025-05-23 17:22:21,normal,1800
2025-05-23 17:22:21,sleeping,0
2025-05-23 17:22:23,normal,2200
2025-05-23 17:22:23,sleeping,0
2025-05-23 17:22:25,normal,1800
2025-05-23 17:22:25,sleeping,0
2025-05-23 17:22:26,normal,1800
2025-05-23 17:22:27,sleeping,0
2025-05-23 17:22:28,normal,1800
2025-05-23 17:22:28,sleeping,0
2025-05-23 17:22:30,normal,1800
2025-05-23 17:22:30,sleeping,0
2025-05-23 17:22:32,normal,1200
2025-05-23 17:22:32,sleeping,0
2025-05-23 17:22:33,normal,1200
2025-05-23 17:22:33,sleeping,0
2025-05-23 17:22:35,normal,1600
2025-05-23 17:22:35,sleeping,0
2025-05-23 17:22:36,normal,1600
2025-05-23 17:22:37,sleeping,0
2025-05-23 17:22:38,normal,1600
2025-05-23 17:22:38,sleeping,0
2025-05-23 17:22:40,normal,1800
2025-05-23 17:22:40,sleeping,0
2025-05-23 17:22:42,normal,1600
2025-05-23 17:22:42,sleeping,0
2025-05-23 17:22:43,normal,2200
2025-05-23 17:22:44,sleeping,0
2025-05-23 17:22:45,normal,1800
2025-05-23 17:22:45,sleeping,0
2025-05-23 17:22:47,normal,1800
2025-05-23 17:22:47,sleeping,0
2025-05-23 17:22:49,normal,2200
2025-05-23 17:22:49,sleeping,0
2025-05-23 17:22:50,normal,1200
2025-05-23 17:22:50,sleeping,0
2025-05-23 17:22:52,normal,1800
2025-05-23 17:22:52,sleeping,0
2025-05-23 17:22:54,normal,2200
2025-05-23 17:22:54,sleeping,0
2025-05-23 17:22:56,normal,2200
2025-05-23 17:22:56,sleeping,0
2025-05-23 17:22:57,normal,1200
2025-05-23 17:22:58,sleeping,0
2025-05-23 17:22:59,normal,1200
2025-05-23 17:22:59,sleeping,0
2025-05-23 17:23:01,normal,1200
2025-05-23 17:23:01,sleeping,0
2025-05-23 17:23:02,normal,1600
2025-05-23 17:23:02,sleeping,0
2025-05-23 17:23:04,normal,1800
2025-05-23 17:23:04,sleeping,0
2025-05-23 17:23:06,normal,1200
2025-05-23 17:23:06,sleeping,0
2025-05-23 17:23:07,normal,1200
2025-05-23 17:23:07,sleeping,0
2025-05-23 17:23:09,normal,1600
2025-05-23 17:23:09,sleeping,0
2025-05-23 17:23:10,normal,1800
2025-05-23 17:23:11,sleeping,0
2025-05-23 17:23:12,normal,1800
2025-05-23 17:23:12,sleeping,0
2025-05-23 17:23:14,normal,2200
2025-05-23 17:23:14,sleeping,0
2025-05-23 17:23:16,normal,1800
2025-05-23 17:23:16,sleeping,0
2025-05-23 17:23:17,normal,1600
2025-05-23 17:23:18,sleeping,0
2025-05-23 17:23:19,normal,1600
2025-05-23 17:23:19,sleeping,0
2025-05-23 17:23:21,normal,1600
2025-05-23 17:23:21,sleeping,0
2025-05-23 17:23:23,normal,2200
2025-05-23 17:23:23,sleeping,0
2025-05-23 17:23:24,normal,1600
2025-05-23 17:23:25,sleeping,0
2025-05-23 17:23:26,normal,1200
2025-05-23 17:23:26,sleeping,0
2025-05-23 17:23:28,normal,1600
2025-05-23 17:23:28,sleeping,0
2025-05-23 17:23:29,normal,2200
2025-05-23 17:23:30,sleeping,0
2025-05-23 17:23:31,normal,1200
2025-05-23 17:23:31,sleeping,0
2025-05-23 17:23:33,normal,1800
2025-05-23 17:23:33,sleeping,0
2025-05-23 17:23:35,normal,2200
2025-05-23 17:23:35,sleeping,0
2025-05-23 17:23:36,normal,2200
2025-05-23 17:23:37,sleeping,0
2025-05-23 17:23:38,normal,1200
2025-05-23 17:23:38,sleeping,0
2025-05-23 17:23:40,normal,2200
2025-05-23 17:23:40,sleeping,0
2025-05-23 17:23:42,normal,1800
2025-05-23 17:23:42,sleeping,0
2025-05-23 17:23:43,normal,2200
2025-05-23 17:23:44,sleeping,0
2025-05-23 17:23:45,normal,1600
2025-05-23 17:23:45,sleeping,0
2025-05-23 17:23:47,normal,1200
2025-05-23 17:23:47,sleeping,0
2025-05-23 17:23:49,normal,1200
2025-05-23 17:23:49,sleeping,0
2025-05-23 17:23:50,normal,1200
2025-05-23 17:23:50,sleeping,0
2025-05-23 17:23:52,normal,1800
2025-05-23 17:23:52,sleeping,0
2025-05-23 17:23:53,normal,1800
2025-05-23 17:23:54,sleeping,0
2025-05-23 17:23:55,normal,1800
2025-05-23 17:23:55,sleeping,0
2025-05-23 17:23:57,normal,1600
2025-05-23 17:23:57,sleeping,0
2025-05-23 17:23:59,normal,1200
2025-05-23 17:23:59,sleeping,0
2025-05-23 17:24:00,normal,1600
2025-05-23 17:24:00,sleeping,0
2025-05-23 17:24:02,normal,1800
2025-05-23 17:24:02,sleeping,0
2025-05-23 17:24:03,normal,1600
2025-05-23 17:24:04,sleeping,0
2025-05-23 17:24:05,normal,1600
2025-05-23 17:24:05,sleeping,0
2025-05-23 17:24:07,normal,1600
2025-05-23 17:24:07,sleeping,0
2025-05-23 17:24:08,normal,1200
2025-05-23 17:24:09,sleeping,0
2025-05-23 17:24:10,normal,2200
2025-05-23 17:24:10,sleeping,0
2025-05-23 17:24:12,normal,1200
2025-05-23 17:24:12,sleeping,0
2025-05-23 17:24:14,normal,1200
2025-05-23 17:24:14,sleeping,0
2025-05-23 17:24:15,normal,2200
2025-05-23 17:24:15,sleeping,0
2025-05-23 17:24:17,normal,2200
2025-05-23 17:24:17,sleeping,0
2025-05-23 17:24:19,normal,1600
2025-05-23 17:24:19,sleeping,0
2025-05-23 17:24:21,normal,2200
2025-05-23 17:24:21,sleeping,0
2025-05-23 17:24:22,normal,1600
2025-05-23 17:24:23,sleeping,0
2025-05-23 17:24:24,normal,1600
2025-05-23 17:24:24,sleeping,0
2025-05-23 17:24:26,normal,1800
2025-05-23 17:24:26,sleeping,0
2025-05-23 17:24:27,normal,1800
2025-05-23 17:24:28,sleeping,0
2025-05-23 17:24:29,normal,1800
2025-05-23 17:24:29,sleeping,0
2025-05-23 17:24:31,normal,1800
2025-05-23 17:24:31,sleeping,0
2025-05-23 17:24:33,normal,2200
2025-05-23 17:24:33,sleeping,0
2025-05-23 17:24:35,normal,1800
2025-05-23 17:24:35,sleeping,0
2025-05-23 17:24:36,normal,2200
2025-05-23 17:24:37,sleeping,0
2025-05-23 17:24:38,normal,2200
2025-05-23 17:24:39,sleeping,0
2025-05-23 17:24:40,normal,1600
2025-05-23 17:24:40,sleeping,0
2025-05-23 17:24:42,normal,1600
2025-05-23 17:24:42,sleeping,0
2025-05-23 17:24:43,normal,1200
2025-05-23 17:24:43,sleeping,0
2025-05-23 17:24:45,normal,1800
2025-05-23 17:24:45,sleeping,0
2025-05-23 17:24:47,normal,1600
